,tweet_id,variable,value,account_name,user_id,text,links,replies,retweets,favorites,embbed_type,embbed_url,quote,hashtags,links_len,image_len,text_len
1308,950884438505873408,imposto*,True,Mov. Brasil Livre,1523823530,O MBL não recebe fundo partidário  não tem imposto sindical nem recebe de partidos. Nossos vereadores cortam gastos e auxílios e doam parte de seus salários. Mesmo assim  temos escritório e equipes que lutam diariamente pelas pautas que o Brasil precisa.  Ajude-nos!pic.twitter.com/TPQVjYRv6j,[],85,130,546,image,https://pbs.twimg.com/media/DTI39fUW4AAQ21L.jpg,,[],0,47,292
1309,950787529661407232,imposto*,True,Mov. Brasil Livre,1523823530,"""É garantido o direito à pratica de e-sports"" Aí vai lá e mete 72% de imposto em videogame.https://twitter.com/SenadoFederal/status/950759066934050819 …",['https://twitter.com/SenadoFederal/status/950759066934050819'],8,30,92,,,"O Senado Federal irá analisar o PLS 383/2017, que regulamenta os esportes eletrônicos: http://bit.ly/2DhVoNT 

Dê sua opinião sobre o projeto: http://bit.ly/PLS383-2017  pic.twitter.com/QRc2jj1Vy4",[],61,0,152
1310,954031183247085569,imposto*,True,Mov. Brasil Livre,1523823530,GERALDÃO É O GRANDE CAMPEÃO RECORDE R$ 607 mil NUM ÚNICO MÊS Agradecimentos especiais aos pagadores de impostos.https://twitter.com/impostobot/status/954028116418052096 …,['https://twitter.com/impostobot/status/954028116418052096'],4,60,117,,,"Total de créditos de GERALDO C. C. (JUIZ DE ENTRÂNCIA ESPECIAL - TJ-MG) em 09/2017: R$ 607.034,67",[],58,0,170
1311,952895672038187008,imposto*,True,Mov. Brasil Livre,1523823530,Já trabalharam pra pagar o Joaquim hoje?https://twitter.com/impostobot/status/952646512579821568 …,['https://twitter.com/impostobot/status/952646512579821568'],20,109,235,,,"Total de créditos de JOAQUIM C. C. V. (JUIZ DE ENTRÂNCIA ESPECIAL - TJ-MG) em 05/2017: R$ 436.874,78",[],58,0,98
1312,956891281279672320,imposto*,True,Mov. Brasil Livre,1523823530,Meu  que absurdo isso.https://twitter.com/impostobot/status/956617679510499329 …,['https://twitter.com/impostobot/status/956617679510499329'],7,23,52,,,"Total de créditos de FRANCISCA A. A. (PENSIONISTA VITALICIO - TRT-7) em 12/2017: R$ 6.135.764,32",[],58,0,80
1313,959389382179475456,imposto*,True,Mov. Brasil Livre,1523823530,Aliás  se a @folha ou @Estadao quiserem ser preocupados com penduricalhos do judiciário  podiam fazer uma coluna diária com TUDO  seguindo o que o @impostobot faz.,[],2,15,55,,,,[],0,0,163
1314,959389382179475456,penduricalh*,True,Mov. Brasil Livre,1523823530,Aliás  se a @folha ou @Estadao quiserem ser preocupados com penduricalhos do judiciário  podiam fazer uma coluna diária com TUDO  seguindo o que o @impostobot faz.,[],2,15,55,,,,[],0,0,163
1315,958362592812109824,imposto*,True,Mov. Brasil Livre,1523823530,Todo brasileiro deveria seguir o @impostobot e ver pra onde nosso dinheiro está indo.,[],9,27,79,,,,[],0,0,85
1316,958362469629677568,imposto*,True,Mov. Brasil Livre,1523823530,showhttps://twitter.com/impostobot/status/958361671642198016 …,['https://twitter.com/impostobot/status/958361671642198016'],5,5,17,,,"Total de créditos de NYLZA G. A. (PENSIONISTA CIVIL - TRT-3) em 12/2017: R$ 222.459,42",[],58,0,62
1317,957063703157006336,imposto*,True,Mov. Brasil Livre,1523823530,Dona Francisca fazendo escolahttps://twitter.com/impostobot/status/957055564952961024 …,['https://twitter.com/impostobot/status/957055564952961024'],11,55,159,,,"Total de créditos de EDUARDO F. S. G. (ANALISTA JUDICIARIO - C-13 - CJ-3 - APOSENTADO - TRT-3) em 12/2017: R$ 1.235.650,17",[],58,0,87
1318,959764945918447616,imposto*,True,Mov. Brasil Livre,1523823530,Falar em cortar imposto é fácil  mas há muito gasto obrigatório que não se resolve numa canetada. Maior parte dos gastos é previdência e funcionalismo.   Aí tem tem gente defendendo salário e penduricalho de promotor e juíz. É aí que tá indo seu imposto.,[],22,57,303,,,,[],0,0,254
1319,959764945918447616,penduricalh*,True,Mov. Brasil Livre,1523823530,Falar em cortar imposto é fácil  mas há muito gasto obrigatório que não se resolve numa canetada. Maior parte dos gastos é previdência e funcionalismo.   Aí tem tem gente defendendo salário e penduricalho de promotor e juíz. É aí que tá indo seu imposto.,[],22,57,303,,,,[],0,0,254
1320,964282016425566215,imposto*,True,Mov. Brasil Livre,1523823530,Você sabe quanto você pagou de impostos neste Carnaval?pic.twitter.com/EqRzi2kGtx,[],19,149,328,,,,[],0,0,81
1321,969512792641425410,imposto*,True,Mov. Brasil Livre,1523823530,O monopólio não é bom para mim ou para você  é bom para quem está parasitando a custa dos pagadores de impostospic.twitter.com/fSG8oKdUHP,[],53,456,1145,image,https://pbs.twimg.com/media/DXRmug4W4AATfg5.jpg,,[],0,47,137
1322,969280572731412480,imposto*,True,Mov. Brasil Livre,1523823530,Os impostos no Brasil são um desrespeito com a populaçãopic.twitter.com/IaAuDd0fha,[],18,233,626,image,https://pbs.twimg.com/media/DXOTgyVXcAEdLJW.jpg,,[],0,47,82
1323,970644562204151810,imposto*,True,Mov. Brasil Livre,1523823530,Cada juiz  procurador ou conselheiro de TC recebeu em média cerca de R$630 mil em 2016  sendo 30% disso penduricalho como auxílio-moradia - isento de impostos.,[],2,18,50,,,,[],0,0,159
1324,970644562204151810,isent*,True,Mov. Brasil Livre,1523823530,Cada juiz  procurador ou conselheiro de TC recebeu em média cerca de R$630 mil em 2016  sendo 30% disso penduricalho como auxílio-moradia - isento de impostos.,[],2,18,50,,,,[],0,0,159
1325,970644562204151810,penduricalh*,True,Mov. Brasil Livre,1523823530,Cada juiz  procurador ou conselheiro de TC recebeu em média cerca de R$630 mil em 2016  sendo 30% disso penduricalho como auxílio-moradia - isento de impostos.,[],2,18,50,,,,[],0,0,159
1326,974284859970654209,imposto*,True,Mov. Brasil Livre,1523823530,"A esquerda celebra até hoje o aumento do salário inicial de professor no Maranhão  governado pelo comunista Flávio Dino. Essa semana  o mesmo governador aumentou impostos pela segunda vez desde que iniciou seu mandato.   ""Não existe almoço grátis"" que fala  né?pic.twitter.com/WdGxszDjDa",[],46,133,312,image,https://pbs.twimg.com/media/DYVa4UlXUAEHeIm.jpg,,[],0,47,287
1327,979361450530623490,imposto*,True,Mov. Brasil Livre,1523823530,Riachuelo  de Flávio Rocha  consegue liminar para não pagar mais o imposto sindical http://odiarionacional.org/2018/03/28/riachuelo-de-flavio-rocha-consegue-liminar-para-nao-pagar-mais-o-imposto-sindical/ … via @ODNacional,['http://odiarionacional.org/2018/03/28/riachuelo-de-flavio-rocha-consegue-liminar-para-nao-pagar-mais-o-imposto-sindical/'],18,33,149,,,,[],122,0,222
1328,984903011687284736,imposto*,True,Mov. Brasil Livre,1523823530,Imposto sobre herança sobe 8% no Rio de Janeiro - MBL NEWS 12/04/2018: http://youtu.be/J41WUdSP_pk?a  via @YouTube,['http://youtu.be/J41WUdSP_pk?a'],5,6,19,,,,[],31,0,114
1329,982715602166059009,imposto*,True,Mov. Brasil Livre,1523823530,Alo @PMESP @marciofranca40 eu pago imposto pra isso aqui ser usadopic.twitter.com/uy6eKNwPti,[],44,190,575,image,https://pbs.twimg.com/media/DaNOoAbXcAA9AkC.jpg,,[],0,47,92
1330,988462835419222018,imposto*,True,Mov. Brasil Livre,1523823530,SINDICATOS CONSEGUEM LIMINAR PARA COBRAR IMPOSTO SINDICAL: http://youtu.be/YQp_Dv9wdJI?a  via @YouTube,['http://youtu.be/YQp_Dv9wdJI?a'],21,23,38,,,,[],31,0,102
1331,999970656295976960,imposto*,True,Mov. Brasil Livre,1523823530,É engraçado ver como os governadores e deputados estaduais saíram ilesos dessa. São os governos estaduais que cobram a maior parte de impostos nos combustíveis  mas a pressão toda foi só contra o governo federal.,[],123,751,2520,,,,[],0,0,212
1332,999754766703087616,imposto*,True,Mov. Brasil Livre,1523823530,Nunca falta dinheiro público na hora de criar ministério e criar milhares de cargos com salários absurdos.  Só falta dinheiro público na hora de cortar imposto.,[],7,48,123,,,,[],0,0,160
1333,999969607791403008,imposto*,True,Mov. Brasil Livre,1523823530,Isso quer dizer que se você quer que o governo corte impostos  tem de ficar atento quando uma categoria vai até o Congresso pedir aumento ou quando uma classe vai lutar contra reforma da previdência. Não é o governo bondoso que paga isso. É você. E a conta chegou.,[],7,39,130,,,,[],0,0,264
1334,999969607791403008,reform*,True,Mov. Brasil Livre,1523823530,Isso quer dizer que se você quer que o governo corte impostos  tem de ficar atento quando uma categoria vai até o Congresso pedir aumento ou quando uma classe vai lutar contra reforma da previdência. Não é o governo bondoso que paga isso. É você. E a conta chegou.,[],7,39,130,,,,[],0,0,264
1335,999967004311326721,imposto*,True,Mov. Brasil Livre,1523823530,Mas o corte de impostos não pode ser feito justamente porque tem déficit.https://twitter.com/nando_soulsa/status/999782789573763074 …,['https://twitter.com/nando_soulsa/status/999782789573763074'],16,9,33,,,"Oh serumanuzinho @MBLivre, a gasolina e o diesel não subiram por causa do déficit da previdência, mas por causa da alta do petróleo e do dólar.
Pra falar de economia, tem que entender de economia.",[],60,0,133
1336,999967004311326721,deficit*,True,Mov. Brasil Livre,1523823530,Mas o corte de impostos não pode ser feito justamente porque tem déficit.https://twitter.com/nando_soulsa/status/999782789573763074 …,['https://twitter.com/nando_soulsa/status/999782789573763074'],16,9,33,,,"Oh serumanuzinho @MBLivre, a gasolina e o diesel não subiram por causa do déficit da previdência, mas por causa da alta do petróleo e do dólar.
Pra falar de economia, tem que entender de economia.",[],60,0,133
1337,999755311597674496,imposto*,True,Mov. Brasil Livre,1523823530,"Toda essa força que grevistas têm hoje deviam ter tido quando o governo aumentava gasto. Só assim pra poder cortar imposto sem medo agora.   Agora  ""não pode"" cortar imposto por que o déficit já é de R$ 150 bilhões. Matematicamente faz sentido. Mas não é culpa do povo.",[],6,27,150,,,,[],0,0,269
1338,999755311597674496,deficit*,True,Mov. Brasil Livre,1523823530,"Toda essa força que grevistas têm hoje deviam ter tido quando o governo aumentava gasto. Só assim pra poder cortar imposto sem medo agora.   Agora  ""não pode"" cortar imposto por que o déficit já é de R$ 150 bilhões. Matematicamente faz sentido. Mas não é culpa do povo.",[],6,27,150,,,,[],0,0,269
1339,999670973807955969,imposto*,True,Mov. Brasil Livre,1523823530,Déficit esse ano de R$ 150 bi. A conta que todos nós vamos pagar já está sendo jogada para os próximos governos. O simples corte de impostos sem corte de gastos só vai jogar mais dívida pra frente. O governo também tem que cortar na carne se não nada adianta.,[],4,18,48,,,,[],0,0,259
1340,999670973807955969,deficit*,True,Mov. Brasil Livre,1523823530,Déficit esse ano de R$ 150 bi. A conta que todos nós vamos pagar já está sendo jogada para os próximos governos. O simples corte de impostos sem corte de gastos só vai jogar mais dívida pra frente. O governo também tem que cortar na carne se não nada adianta.,[],4,18,48,,,,[],0,0,259
1341,999661914681757696,imposto*,True,Mov. Brasil Livre,1523823530,"Impostos estaduais são duas vezes maiores que os federais na gasolina  mas tá todo mundo em cima do governo federal e ""esquecendo"" os governos estaduais.https://twitter.com/thaisheredia/status/999628904141938688 …",['https://twitter.com/thaisheredia/status/999628904141938688'],12,90,270,,,perguntar não ofende: os governadores anunciaram redução do ICMS dos combustíveis?!,[],60,0,213
1342,1002175519968911360,imposto*,True,Mov. Brasil Livre,1523823530,STF querendo legislar de novo e Fachin defendendo que pode até dar medida cautelar para voltar imposto sindical. Que vergonha!https://twitter.com/Estadao/status/1001994167432634368 …,['https://twitter.com/Estadao/status/1001994167432634368'],125,453,1073,,,>@EstadaoEconomia Fachin vê razões para retorno da contribuição sindical obrigatória https://bit.ly/2J6GGMI  pic.twitter.com/Qucon3wuxr,[],56,0,182
1343,1001153158247342080,imposto*,True,Mov. Brasil Livre,1523823530,Depois não tem como cortar impostos.pic.twitter.com/hB0Xbmgfps,[],107,559,1291,image,https://pbs.twimg.com/media/DeTPaNXX0AEz4Eg.jpg,,[],0,47,62
1344,1001141710762729472,imposto*,True,Mov. Brasil Livre,1523823530,Falamos bastante aqui esses dias sobre como políticos podem cortar os próprios privilégios para que o governo possa gastar dinheiro com outras áreas ou até cortar impostos. Temos um dos melhores exemplos do país nisso: o vereador @FernandoHoliday em São Paulo.pic.twitter.com/k26RPnFEB7,[],39,70,280,image,https://pbs.twimg.com/media/DeTE7erXkAAmMoU.jpg,,[],0,47,286
1345,1003743084390289408,imposto*,True,Mov. Brasil Livre,1523823530,É juiz querendo obrigar o Congresso instaurar uma CPI; é Fachin falando em voltar imposto sindical via STF...  Esse judiciário brasileiro tá extrapolando muito seus limites.,[],18,124,460,,,,[],0,0,173
1346,1003762894524338176,imposto*,True,Mov. Brasil Livre,1523823530,MBL NEWS | 04/06/18 | com Fernando Holiday e Renato Battista  Vitória de Silvio Santos  fim do imposto sindical e lucro do PCC.  https://www.youtube.com/watch?v=cu-Odsgt7Ns …,['https://www.youtube.com/watch?v=cu-Odsgt7Ns'],34,3,19,,,,[],45,0,174
1347,1003762894524338176,lucro,True,Mov. Brasil Livre,1523823530,MBL NEWS | 04/06/18 | com Fernando Holiday e Renato Battista  Vitória de Silvio Santos  fim do imposto sindical e lucro do PCC.  https://www.youtube.com/watch?v=cu-Odsgt7Ns …,['https://www.youtube.com/watch?v=cu-Odsgt7Ns'],34,3,19,,,,[],45,0,174
1348,1006299882095824897,imposto*,True,Mov. Brasil Livre,1523823530,Você compra imposto  o playstation vem de brinde.https://twitter.com/igor_gfs/status/1006299382726184961 …,['https://twitter.com/igor_gfs/status/1006299382726184961'],8,69,297,,,72% de imposto no pleisteixu nuuuuu,[],57,0,106
1349,1005568519298306055,imposto*,True,Mov. Brasil Livre,1523823530,Quanto imposto tem num outfit?pic.twitter.com/TZIE7ChUDG,[],15,197,571,image,https://pbs.twimg.com/media/DfR_O9YX0AUAFAT.jpg,,[],0,47,56
1350,1012811592575184896,imposto*,True,Mov. Brasil Livre,1523823530,-Fim do imposto sindical -Armas para guardas municipais -Lula preso  STF hoje até que estava inspirado.,[],120,565,3617,,,,[],0,0,103
1351,1012726834415505409,imposto*,True,Mov. Brasil Livre,1523823530,Parabéns mais uma vez ao @PauloMartins10 pela luta pelo fim do imposto sindical e @rogeriosmarinho relator da reforma trabalhista que acabou com essa farra.,[],14,90,696,,,,[],0,0,156
1352,1012726834415505409,trabalhist*,True,Mov. Brasil Livre,1523823530,Parabéns mais uma vez ao @PauloMartins10 pela luta pelo fim do imposto sindical e @rogeriosmarinho relator da reforma trabalhista que acabou com essa farra.,[],14,90,696,,,,[],0,0,156
1353,1012726834415505409,reform*,True,Mov. Brasil Livre,1523823530,Parabéns mais uma vez ao @PauloMartins10 pela luta pelo fim do imposto sindical e @rogeriosmarinho relator da reforma trabalhista que acabou com essa farra.,[],14,90,696,,,,[],0,0,156
1354,1012705079294431232,imposto*,True,Mov. Brasil Livre,1523823530,Finalmente uma boa notícia do STF: fim do imposto sindical continua!pic.twitter.com/lQthp4NsjJ,[],35,207,956,image,https://pbs.twimg.com/media/Dg3Z29RUEAAlKdt.jpg,,[],0,47,94
1355,1012696103286788099,imposto*,True,Mov. Brasil Livre,1523823530,Toffoli vota para a volta do imposto sindical.  Fecha o congresso logo.,[],30,58,305,,,,[],0,0,71
1356,1012678766651412481,imposto*,True,Mov. Brasil Livre,1523823530,STF está julgando agora a volta do imposto sindical. Placar 1 (Fachin) x 1 (Fux). Alexandre de Moraes indica voto contra a volta do imposto.,[],13,31,164,,,,[],0,0,140
1357,1012754635604492290,imposto*,True,Mov. Brasil Livre,1523823530,BRASIL PIONEIRO EM ACABAR COM IMPOSTO SINDICALhttps://twitter.com/ConJur_Oficial/status/1012753246773891073 …,['https://twitter.com/ConJur_Oficial/status/1012753246773891073'],4,22,120,,,Suprema Corte dos EUA acaba com contribuição sindical obrigatória http://dlvr.it/QYy6f4 ,[],63,0,109
1358,1012697203255566339,imposto*,True,Mov. Brasil Livre,1523823530,Gilmar Mendes vota CONTRA a volta do imposto sindical. 4x3.,[],10,5,80,,,,[],0,0,59
1359,1012684719115395074,imposto*,True,Mov. Brasil Livre,1523823530,Barroso também indica voto a confirmar o fim do imposto sindical.,[],2,8,68,,,,[],0,0,65
1360,1021767602329333763,imposto*,True,Mov. Brasil Livre,1523823530,Geraldo Alckmin e a volta do IMPOSTO SINDICAL | É mole?: http://youtu.be/Ol9TxnKZNA0?a  via @YouTube,['http://youtu.be/Ol9TxnKZNA0?a'],5,12,42,,,,[],31,0,100
1361,1021378010082086912,imposto*,True,Mov. Brasil Livre,1523823530,Enquanto isso  nos EUA... Prefeitura arrecadou R$ 4 milhões a mais do que precisava e... devolveu para os pagadores de impostos.https://emais.estadao.com.br/noticias/comportamento cidade-arrecada-mais-impostos-que-o-previsto-e-devolve-dinheiro-para-os-moradores 70002390823 …,"['https://emais.estadao.com.br/noticias/comportamento,cidade-arrecada-mais-impostos-que-o-previsto-e-devolve-dinheiro-para-os-moradores,70002390823']",23,162,522,,,,[],147,0,275
1362,1021378010082086912,arrecad*,True,Mov. Brasil Livre,1523823530,Enquanto isso  nos EUA... Prefeitura arrecadou R$ 4 milhões a mais do que precisava e... devolveu para os pagadores de impostos.https://emais.estadao.com.br/noticias/comportamento cidade-arrecada-mais-impostos-que-o-previsto-e-devolve-dinheiro-para-os-moradores 70002390823 …,"['https://emais.estadao.com.br/noticias/comportamento,cidade-arrecada-mais-impostos-que-o-previsto-e-devolve-dinheiro-para-os-moradores,70002390823']",23,162,522,,,,[],147,0,275
1363,557639542485024768,tribut*,True,Mov. Brasil Livre,1523823530,Confiram quem estará no painel da aula pública do dia 23/01. Link para quem quiser contribuir:... http://fb.me/1tV5EsLdr ,['http://fb.me/1tV5EsLdr'],0,0,0,,,,[],24,0,121
1364,557284978850287616,tribut*,True,Mov. Brasil Livre,1523823530,Link para quem quiser contribuir: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=RKAUJANEREFX4 … http://fb.me/6qY6PAmuh ,"['https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=RKAUJANEREFX4', 'http://fb.me/6qY6PAmuh']",0,0,1,,,,[],110,0,142
1365,565179889943576577,tribut*,True,Mov. Brasil Livre,1523823530,A fórmula é simples. Porém  o Brasil caminha na direção contrária tirando cada vez mais do contribuinte e... http://fb.me/1x6orkxtK ,['http://fb.me/1x6orkxtK'],0,1,2,,,,[],24,0,132
1366,565179889943576577,contribuinte*,True,Mov. Brasil Livre,1523823530,A fórmula é simples. Porém  o Brasil caminha na direção contrária tirando cada vez mais do contribuinte e... http://fb.me/1x6orkxtK ,['http://fb.me/1x6orkxtK'],0,1,2,,,,[],24,0,132
1367,568788861222039552,tribut*,True,Mov. Brasil Livre,1523823530,Culpa do FHC?  Se manifeste: https://www.facebook.com/events/1376898842609759/ …  Contribua com a luta:... http://fb.me/4pAdGuVq5 ,"['https://www.facebook.com/events/1376898842609759/', 'http://fb.me/4pAdGuVq5']",0,2,1,,,,[],77,0,130
1368,568424756535558144,tribut*,True,Mov. Brasil Livre,1523823530,Compareça: https://www.facebook.com/events/1376898842609759/ … Contribua:... http://fb.me/6jNmMnqoU ,"['https://www.facebook.com/events/1376898842609759/', 'http://fb.me/6jNmMnqoU']",0,3,1,,,,[],77,0,100
1369,568453811687321600,tribut*,True,Mov. Brasil Livre,1523823530,Impeachment já!  Confirme presença: https://www.facebook.com/events/1376898842609759/ …  Contribua:... http://fb.me/1Barx1z2N ,"['https://www.facebook.com/events/1376898842609759/', 'http://fb.me/1Barx1z2N']",0,0,0,,,,[],77,0,126
1370,568439912829214720,tribut*,True,Mov. Brasil Livre,1523823530,Compareça: https://www.facebook.com/events/1376898842609759/ … Contribua:... http://fb.me/2jt7HQehk ,"['https://www.facebook.com/events/1376898842609759/', 'http://fb.me/2jt7HQehk']",0,0,0,,,,[],77,0,100
1371,576143327063646209,tribut*,True,Mov. Brasil Livre,1523823530,Chegaram os adesivos MBL #FORAPT Contribua com a causa a R$10 cada falecomombl@gmail.com,[],0,1,1,,,,['#FORAPT'],0,0,88
1372,574588112157937664,tribut*,True,Mov. Brasil Livre,1523823530,Pessoal  hoje (08/03)  às 14:30 em frente ao MASP vamos colar e distribuir esses papéis para convocar a população... http://fb.me/1x3T48peK ,['http://fb.me/1x3T48peK'],0,5,3,,,,[],24,0,140
1373,581591642072834048,tribut*,True,Mov. Brasil Livre,1523823530,Amanhã nos concentraremos às 16h em frente ao monumento às bandeiras para distribuir panfletos  debater idéiase... http://fb.me/1x9TV3cQA ,['http://fb.me/1x9TV3cQA'],2,5,6,,,,[],24,0,138
1374,598891052041379840,tribut*,True,Mov. Brasil Livre,1523823530,DISCURSO DE Fernando Holiday NA CÂMARA DE UBERLÂNDIA.  Fernando Holiday também fez seus discurso na tribuna da... http://fb.me/2MzFlHMar ,['http://fb.me/2MzFlHMar'],0,7,6,,,,[],24,0,137
1375,618479180460601344,tribut*,True,Mov. Brasil Livre,1523823530,TCU SOME COM DOCUMENTO CONTRA DILMA ROUSSEFF.  Um fato inadmissível ocorre no TCU.  O tribunal deu trinta dias... http://fb.me/6GukBhP9z ,['http://fb.me/6GukBhP9z'],7,38,28,,,,[],24,0,137
1376,621402125738754051,tribut*,True,Mov. Brasil Livre,1523823530,LOJA DO MBL  Compre produtos do MBL e contribua na luta pela liberdade.  link aqui... http://fb.me/1LNZ6lzNJ ,['http://fb.me/1LNZ6lzNJ'],0,6,6,,,,[],24,0,109
1377,620959272923303936,tribut*,True,Mov. Brasil Livre,1523823530,De quem foi a brilhante idéia de dar cargos para Collor na BR distribuidora??  Ah  sim. Lula e Dilma  claro.... http://fb.me/4fWtU04pk ,['http://fb.me/4fWtU04pk'],3,55,31,,,,[],24,0,135
