,tweet_id,account_name,user_id,timestamp,text,links,replies,retweets,favorites
1550,616635072662278145,Mov. Brasil Livre,1523823530,2015-07-02 08:50:00,José Dirceu entra com habeas corpus preventivo.... http://fb.me/1QFz6NdyC ,['http://fb.me/1QFz6NdyC'],1,7,9
1551,616597197144993794,Mov. Brasil Livre,1523823530,2015-07-02 06:20:00,Para não ter dúvida sobre quem gostaria de ver assassinos e estupradores de 16 anos sem punição. E quem votou... http://fb.me/7xElqmwB6 ,['http://fb.me/7xElqmwB6'],1,5,8
1552,616435618558660608,Mov. Brasil Livre,1523823530,2015-07-01 19:37:00,Engraçado quem argumenta contra a redução usando a superlotação dos presídios.,[],4,6,14
1553,616423557833166849,Mov. Brasil Livre,1523823530,2015-07-01 18:50:00,Hoje o Movimento Brasil Livre fez uma reunião com o presidente da Câmara dos Deputados em Brasília para tratar do... http://fb.me/7xVLBaTer ,['http://fb.me/7xVLBaTer'],2,6,12
1554,616411659087712256,Mov. Brasil Livre,1523823530,2015-07-01 18:02:00,"Lobista diz que pagava propina ao PT para ""ficar bem"" com o partido.... http://fb.me/3XUlvMCDB ",['http://fb.me/3XUlvMCDB'],0,8,3
1555,616362118586052608,Mov. Brasil Livre,1523823530,2015-07-01 14:45:00,Atenção!!  A redução da maior idade será votada novamente  pressionem os deputados na redes sociais!! No link... http://fb.me/1MNX6QfKD ,['http://fb.me/1MNX6QfKD'],3,18,15
1556,616361330392498176,Mov. Brasil Livre,1523823530,2015-07-01 14:42:00,O Deputado Wolney Queiroz votou contra a redução da maior idade!! Pressionem para que ele mude o voto! http://fb.me/407hJDUnY ,['http://fb.me/407hJDUnY'],1,11,13
1557,616285282409795584,Mov. Brasil Livre,1523823530,2015-07-01 09:40:00,"Esse é o estado te protegendo dos ""empresários do mal""  que oferecem serviço mais barato e eficiente para o povo. @Haddad_Fernando",[],3,9,8
1558,616285147311284224,Mov. Brasil Livre,1523823530,2015-07-01 09:40:00,A prefeitura chama o carro pelo aplicativo  o carro chega e pronto  é multado e apreendido. Idéia do secretário do @Haddad_Fernando,[],1,9,6
1559,616284958735400960,Mov. Brasil Livre,1523823530,2015-07-01 09:39:00,Prefeitura do @Haddad_Fernando  estuda fazer armadilha para prender carros do Uber http://www1.folha.uol.com.br/cotidiano/2015/07/1650165-prefeitura-pede-ajuda-a-pm-e-estuda-fazer-armadilha-para-fiscalizar-uber-em-sp.shtml …,['http://www1.folha.uol.com.br/cotidiano/2015/07/1650165-prefeitura-pede-ajuda-a-pm-e-estuda-fazer-armadilha-para-fiscalizar-uber-em-sp.shtml'],1,7,6
1560,616277806951981056,Mov. Brasil Livre,1523823530,2015-07-01 09:10:00,Impunidade no Brasil como realmente é.  Faça parte da luta contra o Foro de São Paulo  ajude o MBL Doe para o MBL... http://fb.me/3XJfh53BF ,['http://fb.me/3XJfh53BF'],0,5,7
1561,616244880923201536,Mov. Brasil Livre,1523823530,2015-07-01 07:00:00,Jandira Feghali reclamou que crise a obrigou a fechar seu restaurante no Rio. Celso Russomanno também está... http://fb.me/2o6mTIolT ,['http://fb.me/2o6mTIolT'],2,6,7
1562,616053248676401156,Mov. Brasil Livre,1523823530,2015-06-30 18:18:00,O Movimento Brasil Livre - São Paulo promoveu um ato no último domingo na Av. Paulista  durante a inauguração da... http://fb.me/3nSUUTnvh ,['http://fb.me/3nSUUTnvh'],0,4,5
1563,616028857448030208,Mov. Brasil Livre,1523823530,2015-06-30 16:41:00,Essa é Dilma Rousseff. A incoerência em pessoa.  Feito pela turma do MBL Maringá.  Faça parte da luta contra o... http://fb.me/1yrbwgEoC ,['http://fb.me/1yrbwgEoC'],0,5,9
1564,616018393968345093,Mov. Brasil Livre,1523823530,2015-06-30 16:00:00,A presidente Dilma não tem mais como se manter no cargo. Já há um pedido de impeachment na mesa do presidente da... http://fb.me/6BBDW2dQZ ,['http://fb.me/6BBDW2dQZ'],4,20,18
1565,615917465101447168,Mov. Brasil Livre,1523823530,2015-06-30 09:19:00,"Artigo fundamental dos amigos do Mercado Popular sobre a falácia petista dos ""36 milhões que saíram da pobreza""... http://fb.me/3P0ZYXQdE ",['http://fb.me/3P0ZYXQdE'],0,9,10
1566,615901442495410176,Mov. Brasil Livre,1523823530,2015-06-30 08:15:00,Dilma não respeita delatores. Em outra palavras  ela prefere a corrupção bem escondida.,[],4,17,18
1567,615665811919798272,Mov. Brasil Livre,1523823530,2015-06-29 16:39:00,"""Não respeito delator"" diz Dilma. E o Lula?... http://fb.me/6GxLpA5bo ",['http://fb.me/6GxLpA5bo'],4,16,12
1568,615650727948480512,Mov. Brasil Livre,1523823530,2015-06-29 15:39:00,Deputado Marco Feliciano entrou com tudo no Placar Fora Dilma pelo SIM. Mais um que vai votar pelo impeachment de... http://fb.me/6DYiBJtDK ,['http://fb.me/6DYiBJtDK'],2,11,12
1569,615627798011494400,Mov. Brasil Livre,1523823530,2015-06-29 14:07:00,'Não respeito delator' diz Dilma. Celso Daniel sentiu na pele.... http://fb.me/2mX0U4Zzc ,['http://fb.me/2mX0U4Zzc'],2,19,14
1570,615565729811673089,Mov. Brasil Livre,1523823530,2015-06-29 10:01:00,AÉCIO NEVES PEDINDO CAUTELA COM O IMPEACHMENT???????  O senador mineiro parece disposto a carregar o governo... http://fb.me/7mfDAwSnc ,['http://fb.me/7mfDAwSnc'],10,13,13
1571,615545270533816321,Mov. Brasil Livre,1523823530,2015-06-29 08:40:00,Rubens Bueno e o PPS inteiro estão pelo impeachment de Dilma Rousseff. Mais um partido inteiro que fecha sua... http://fb.me/7yvwKShFe ,['http://fb.me/7yvwKShFe'],1,12,9
1572,615535453790343168,Mov. Brasil Livre,1523823530,2015-06-29 08:01:00,16 de agosto  eu vou!  O fim do governo do PT está próximo! Mais do que nunca está claro o quão criminoso é esse... http://fb.me/2kozMSZVx ,['http://fb.me/2kozMSZVx'],1,22,23
1573,615515068168429568,Mov. Brasil Livre,1523823530,2015-06-29 06:40:00,Gregos têm limite de saque e bancos fechados. Lula aprova.  Desastres econômicos são especialidade da esquerda.... http://fb.me/4wcLaRDnW ,['http://fb.me/4wcLaRDnW'],0,11,6
1574,615337275119894528,Mov. Brasil Livre,1523823530,2015-06-28 18:53:00,Reinaldo Azevedo mata a cobra e mostra o pau: na ciclofaixa de Haddad  só dá pedalada (fiscal?) quem concorda com...http://fb.me/1UTralEbA ,['http://fb.me/1UTralEbA'],0,14,13
1575,615318484545859584,Mov. Brasil Livre,1523823530,2015-06-28 17:38:00,Após o Movimento Brasil Livre - São Paulo ter sido hostilizado -- e alguns membros até agredidos -- por cúmplices... http://fb.me/23Xm31jke ,['http://fb.me/23Xm31jke'],4,12,13
1576,615277247667249152,Mov. Brasil Livre,1523823530,2015-06-28 14:55:00,PETISTAS RAIVOSOS  Veja momento em que um petista raivoso agride um de nossos coordenadores no ato de hoje do... http://fb.me/2Lk3xjLJL ,['http://fb.me/2Lk3xjLJL'],5,39,20
1577,615265598730280961,Mov. Brasil Livre,1523823530,2015-06-28 14:08:00,Hoje o Movimento Brasil Livre - São Paulo foi fazer um ato na inauguração da ciclofaixa da Avenida Paulista para... http://fb.me/6u65TBqHJ ,['http://fb.me/6u65TBqHJ'],0,5,10
1578,615249079967191040,Mov. Brasil Livre,1523823530,2015-06-28 13:03:00,Mais um voto para o Impeachment. Deputado Darcísio Perondi se junta aos quase 100 votos para o impedimento de... http://fb.me/2kXi8dW9l ,['http://fb.me/2kXi8dW9l'],4,23,19
1579,615223931205611520,Mov. Brasil Livre,1523823530,2015-06-28 11:23:00,Paulinho da Força  confirma que ele e todo o Solidariedade votarão pelo impeachment de Dilma Rousseff. Grande... http://fb.me/6BKcEFD8l ,['http://fb.me/6BKcEFD8l'],1,23,33
1580,614895768088875008,Mov. Brasil Livre,1523823530,2015-06-27 13:39:00,O telefonema de Alexandrino Alencar para o Instituto Lula...http://fb.me/7elaTTbQE ,['http://fb.me/7elaTTbQE'],0,28,14
1581,614882650755444736,Mov. Brasil Livre,1523823530,2015-06-27 12:47:00,Deputado Odelmo Leão votaria em QUALQUER instrumento que chegasse à Câmara dos Deputados para tirar Dilma... http://fb.me/3WCWfVz7h ,['http://fb.me/3WCWfVz7h'],0,9,11
1582,614873383256199168,Mov. Brasil Livre,1523823530,2015-06-27 12:10:00,O Placar Fora Dilma  iniciativa criada pelo Movimento Brasil Livre para pressionar os deputados a se juntarem aos... http://fb.me/4uoykzrOO ,['http://fb.me/4uoykzrOO'],0,13,10
1583,614604140350550016,Mov. Brasil Livre,1523823530,2015-06-26 18:20:00,Dilma  Lula  Haddad  Mercadante  José Dirceu  Edison Lobão  Collor e Aloysio Nunes. Confira a lista de políticos...http://fb.me/2b6nL1UOI ,['http://fb.me/2b6nL1UOI'],1,12,12
1584,614591485036498944,Mov. Brasil Livre,1523823530,2015-06-26 17:30:00,Faça parte da luta contra o Foro de São Paulo  ajude o MBL  Doe para o MBL http://bit.ly/1G7yllB   O Movimento... http://fb.me/2JbMKmCOC ,"['http://bit.ly/1G7yllB', 'http://fb.me/2JbMKmCOC']",0,11,7
1585,619654214671843328,Mov. Brasil Livre,1523823530,2015-07-10 16:47:00,Reunião de pauta do MBL nesta sexta-feira 10/07. Nosso time tratou da reunião secreta entre Dilma Rousseff e o ~... http://fb.me/1NMDtIeZw ,['http://fb.me/1NMDtIeZw'],2,9,14
1586,619646743475564544,Mov. Brasil Livre,1523823530,2015-07-10 16:17:00,Emails indicam proximidade entre Lula e empreiteira  diz Polícia Federal.... http://fb.me/3VwGmybXu ,['http://fb.me/3VwGmybXu'],0,10,12
1587,619604447489073152,Mov. Brasil Livre,1523823530,2015-07-10 13:29:00,O Placar Fora Dilma é uma iniciativa do MBL para pressionar os deputados para que votem pelo impeachment de Dilma... http://fb.me/1Xku3HGIR ,['http://fb.me/1Xku3HGIR'],1,16,14
1588,619556483315957760,Mov. Brasil Livre,1523823530,2015-07-10 10:19:00,Estupro coletivo no Piauí termina com apenas 3 anos de internação ou menos. Você concorda?  Há algum tempo... http://fb.me/44i5XHC7e ,['http://fb.me/44i5XHC7e'],2,9,9
1589,619531534253449216,Mov. Brasil Livre,1523823530,2015-07-10 08:40:00,Ministério Público junto ao TCU prepara processo contra o BNDES.   Banco estatal foi responsável por meio trilhão... http://fb.me/6HPVWHqKg ,['http://fb.me/6HPVWHqKg'],0,11,14
1590,619512154895597568,Mov. Brasil Livre,1523823530,2015-07-10 07:23:00,Dilma teve encontro encontro secreto com Lewandowski  presidente do STF  para discutir Lava-Jato e Impeachment.... http://fb.me/43qnBk7fK ,['http://fb.me/43qnBk7fK'],3,29,20
1591,619240042372829185,Mov. Brasil Livre,1523823530,2015-07-09 13:21:00,ASSESSORES DE DEPUTADO PETISTA AGRIDEM MEMBRO DO MBL  Mais uma vez uma equipe do Movimento Brasil Livre foi... http://fb.me/7hhLeM9H1 ,['http://fb.me/7hhLeM9H1'],2,24,13
1592,619206001603026950,Mov. Brasil Livre,1523823530,2015-07-09 11:06:00,GOVERNO DILMA ESCONDE DADOS DA POBREZA.  O Brasil apresentado por Dilma Rousseff e pelo PT nas eleições não era... http://fb.me/7xnKlG9di ,['http://fb.me/7xnKlG9di'],2,18,10
1593,619184118320902144,Mov. Brasil Livre,1523823530,2015-07-09 09:39:00,Quando um governo se mostra tirânico  é dever da população se revoltar contra a repressão.  Em 1930 instaurou-se... http://fb.me/3Xrgi5CoK ,['http://fb.me/3Xrgi5CoK'],0,10,9
1594,619147627653898240,Mov. Brasil Livre,1523823530,2015-07-09 07:14:00,Com Dilma o desemprego dispara  a renda desaba  e o sonho da nova geração é morar fora. É esse o país que você... http://fb.me/6JJNApcJs ,['http://fb.me/6JJNApcJs'],0,23,16
1595,618909395208945665,Mov. Brasil Livre,1523823530,2015-07-08 15:27:00,PT falando em redistribuição da renda para o povo. Com o BNDES. Para grandes empreiteiros.   Mas quem é contra  é... http://fb.me/1ioIGgsrL ,['http://fb.me/1ioIGgsrL'],0,11,7
1596,618839724963160064,Mov. Brasil Livre,1523823530,2015-07-08 10:51:00,Governo já admite derrota no TCU. Lembrando que o impeachment que protocolamos na Câmara foi com base nas... http://fb.me/7ApL9oz29 ,['http://fb.me/7ApL9oz29'],0,11,14
1597,618781592828284932,Mov. Brasil Livre,1523823530,2015-07-08 07:00:00,Socialismo pode até ter McDonald's  mas não tem batatas.  Até que não é má idéia servir mandiocas  mas faltar... http://fb.me/wfLi25Xz ,['http://fb.me/wfLi25Xz'],0,7,10
1598,618518402353606656,Mov. Brasil Livre,1523823530,2015-07-07 13:34:00,Curte e compartilhe se você acha que o TCU tem que rejeitar as contas de Dilma Rousseff.  Curta Movimento Brasil... http://fb.me/6EQMaDExm ,['http://fb.me/6EQMaDExm'],2,16,17
1599,618479180460601344,Mov. Brasil Livre,1523823530,2015-07-07 10:58:00,TCU SOME COM DOCUMENTO CONTRA DILMA ROUSSEFF.  Um fato inadmissível ocorre no TCU.  O tribunal deu trinta dias... http://fb.me/6GukBhP9z ,['http://fb.me/6GukBhP9z'],7,38,28
1600,618207735159525376,Mov. Brasil Livre,1523823530,2015-07-06 16:59:00,Dilma disse antes da campanha que não ia ter desemprego nem arrocho.  Veja só  Dilma tem as duas coisas agora. E... http://fb.me/7oh65wSwe ,['http://fb.me/7oh65wSwe'],2,16,10
1601,618157379633295360,Mov. Brasil Livre,1523823530,2015-07-06 13:39:00,Dilma e Lula fizeram reuniões hoje para defender o PT de um possível impedimento  pauta que nunca esteve tão... http://fb.me/4EjJhGZmo ,['http://fb.me/4EjJhGZmo'],1,19,16
1602,618117463641755648,Mov. Brasil Livre,1523823530,2015-07-06 11:01:00,Compartilhe se você quer ver Lula na cadeia. http://fb.me/49qafTkVL ,['http://fb.me/49qafTkVL'],1,17,20
1603,618087006174744576,Mov. Brasil Livre,1523823530,2015-07-06 09:00:00,DELAÇÕES CRUZADAS  Delações de envolvidos no Petrolão se cruzam  a queda do PT está bem próxima.... http://fb.me/3abg5tcKn ,['http://fb.me/3abg5tcKn'],2,13,12
1604,618070668492419072,Mov. Brasil Livre,1523823530,2015-07-06 07:55:00,Dirceu ameaça fazer delação. Conta tudo  Dirceu! Coloca o Braham no engradado!... http://fb.me/3Umw2BYnU ,['http://fb.me/3Umw2BYnU'],0,10,13
1605,619586293580886016,Mov. Brasil Livre,1523823530,2015-07-10 12:17:00,Mais uma lei esdrúxula no Brasil: proibido sal em mesas e balcões. Então esse restaurante resolveu pendurar... http://fb.me/6F5fmhGH9 ,['http://fb.me/6F5fmhGH9'],0,3,6
1606,619571761366061056,Mov. Brasil Livre,1523823530,2015-07-10 11:19:00,Mais uma vez o Movimento Brasil Livre - São Paulo deu show e marcou presença no 9 de julho no parque do Ibirapuera. http://fb.me/4c49EVlln ,['http://fb.me/4c49EVlln'],0,4,7
1607,619277360181870592,Mov. Brasil Livre,1523823530,2015-07-09 15:50:00,TEMOS UM NÃO!  Deputado Cabuçu Borges prefere manter a corrupção e a mentira no poder.  Entre em sua página pelo... http://fb.me/7wNqR7N2e ,['http://fb.me/7wNqR7N2e'],2,3,4
1608,618933992625078272,Mov. Brasil Livre,1523823530,2015-07-08 17:05:00,Atos semanais  aulas públicas  panelaços  marcha e as maiores manifestações da história do Brasil. Tudo isso não... http://fb.me/4pdBMHOWq ,['http://fb.me/4pdBMHOWq'],0,1,4
1609,618921557331611648,Mov. Brasil Livre,1523823530,2015-07-08 16:16:00,Mais uma equipe do Movimento Brasil Livre está em Brasília pelo Placar Fora Dilma para pressionar os deputados... http://fb.me/6EMByTA0F ,['http://fb.me/6EMByTA0F'],0,2,5
1610,618878309842219008,Mov. Brasil Livre,1523823530,2015-07-08 13:24:00,O estado brasileiro comporta-se como um predador que obstrui o acesso da população mais pobre a bens de consumo... http://fb.me/1Qe7P7bkE ,['http://fb.me/1Qe7P7bkE'],0,4,4
1611,618849537864544256,Mov. Brasil Livre,1523823530,2015-07-08 11:30:00,ATENÇÃO!  Vamos focar nossa pressão hoje no deputado Esperidião Amin Vamos mostrar a ele a força do povo que foi... http://fb.me/292DVOQPS ,['http://fb.me/292DVOQPS'],1,5,8
