timestamp,tweet_id,account_name,user_id,text,links,replies,retweets,favorites,embbed_type,embbed_url,quote,hashtags,links_len,image_len,text_len
2017-08-17 06:19:00,898172467675619329,Mov. Brasil Livre,1523823530,José Roberto de Toledo começa falando de nazismo e enfia Bolsonaro no meio.  Fake News à brasileira.https://twitter.com/Estadao/status/898170297978830848 …,['https://twitter.com/Estadao/status/898170297978830848'],5,20,66,,,José Roberto de Toledo: Charlottesville à brasileira http://bit.ly/2w54gGo  pic.twitter.com/ldzHJGqmNH,[],55,0,155
2017-08-16 13:45:00,897922302448480256,Mov. Brasil Livre,1523823530,O @jqteixeira teve sua outra conta derrubada. Sigam ele aqui #PAZ,[],3,18,60,,,,['#PAZ'],0,0,65
2017-08-15 07:10:00,897460474106843136,Mov. Brasil Livre,1523823530,,[],2,37,119,image,https://pbs.twimg.com/media/DHRrhJMXcAA1KnT.jpg,,[],0,47,0
2017-08-14 15:23:00,897222134262624258,Mov. Brasil Livre,1523823530,Está no ar o MBL News!https://www.youtube.com/watch?v=qauen0y-55I …,['https://www.youtube.com/watch?v=qauen0y-55I'],3,0,13,,,,[],45,0,67
2017-08-25 14:06:00,901189040212508672,Mov. Brasil Livre,1523823530,Guia para petistas: como colocar o PMDB no governo.pic.twitter.com/OA4PrOshVY,[],22,482,780,image,https://pbs.twimg.com/media/DIGqlNdXoAEEQYb.jpg,,[],0,47,77
2017-08-25 13:51:00,901185266483957760,Mov. Brasil Livre,1523823530,Depois tem petista chorando sem saber como o PMDB chegou no governo.https://twitter.com/LulapeloBrasil/status/901059963891699712 …,['https://twitter.com/LulapeloBrasil/status/901059963891699712'],35,325,630,,,"Eu estou convencido que a aliança política continua necessária. O Renan pode ter todos defeitos, mas me ajudou a governar esse país",[],62,0,130
2017-08-25 12:44:00,901168516623212544,Mov. Brasil Livre,1523823530,Lula e Calheiros: um feito para o outro.pic.twitter.com/kFUt0UEHAu,[],31,141,306,image,https://pbs.twimg.com/media/DIGX83rWAAAVptl.jpg,,[],0,47,66
2017-08-25 12:36:00,901166433211736065,Mov. Brasil Livre,1523823530,Sim  é do Calheiros que ele está falando. Tem nem o que comentar.https://twitter.com/LulapeloBrasil/status/901059963891699712 …,['https://twitter.com/LulapeloBrasil/status/901059963891699712'],7,42,136,,,"Eu estou convencido que a aliança política continua necessária. O Renan pode ter todos defeitos, mas me ajudou a governar esse país",[],62,0,127
2017-08-25 11:43:00,901153148957593601,Mov. Brasil Livre,1523823530,Nunca vi a Folha fazer matéria de alguém da extrema-esquerda bloqueando gente no twitter.https://twitter.com/folha/status/901116965632319488 …,['https://twitter.com/folha/status/901116965632319488'],43,114,290,,,"Doria bloqueia críticos no Twitter, e sua equipe aponta conteúdo 'de baixo calão'. http://bit.ly/2gbyq4I  pic.twitter.com/RtjzYnCq7b",[],53,0,142
2017-08-25 11:20:00,901147185559072769,Mov. Brasil Livre,1523823530,Petistas estão achando que têm moral para falar sobre a Eletrobras. Vergonhoso.pic.twitter.com/Qv3nB7UVIJ,[],100,834,1284,,,,[],0,0,105
2017-08-25 07:49:00,901094224153763840,Mov. Brasil Livre,1523823530,"SUSPEITO  @g1 ? O assassino confessou tudo e vocês chamam ele de ""adolescente suspeito""? Que canalhice!https://twitter.com/g1/status/901055812113580032 …",['https://twitter.com/g1/status/901055812113580032'],9,97,284,,,Vídeo mostra adolescente suspeito de matar vizinha entrando em elevador após o crime https://glo.bo/2gaCEcA  #G1 pic.twitter.com/mPjPg68a6e,['#G1'],50,0,153
2017-08-24 17:51:00,900883173701287938,Mov. Brasil Livre,1523823530,Engraçado é usar o Eike Batista como exemplo de elite. Onde estava o PSOL quando Dilma e Lula deram bilhões para ele? Aplaudindo os petistas,[],10,123,332,,,,[],0,0,140
2017-08-24 17:49:00,900882706359300099,Mov. Brasil Livre,1523823530,Gente como Glauber Braga e Ivan Valente votando para que Joesley Batista tenha juros baratos no BNDES. Vergonhoso.,[],5,76,169,,,,[],0,0,114
2017-08-24 17:47:00,900882206683541510,Mov. Brasil Livre,1523823530,PSOL na TV reclama das elites; no Congresso  vota para tirar dinheiro do pobre para dar às elites. Ué?,[],27,256,682,,,,[],0,0,102
2017-08-24 17:25:00,900876718877102080,Mov. Brasil Livre,1523823530,Tinha valor de mercado de R$ 10.5 bilhões quando o PT deixou o poder  devia mais de R$ 40 bilhões e entregava uma das energias mais carashttps://twitter.com/humbertocostapt/status/900723471130533888 …,['https://twitter.com/humbertocostapt/status/900723471130533888'],15,103,229,,,"Uma empresa como a Eletrobrás, em que já se investiu R$ 400 bi, vai ser vendida por R$ 20 bi. É asqueroso, é uma bandidagem. (6)",[],63,0,200
2017-08-24 10:16:00,900768811967709184,Mov. Brasil Livre,1523823530,"Mas é uma desonestidade muito canalha.  O governo vai reduzir a participação em 4%. E não ""vender a empresa toda"".https://twitter.com/humbertocostapt/status/900723471130533888 …",['https://twitter.com/humbertocostapt/status/900723471130533888'],32,66,150,,,"Uma empresa como a Eletrobrás, em que já se investiu R$ 400 bi, vai ser vendida por R$ 20 bi. É asqueroso, é uma bandidagem. (6)",[],63,0,177
2017-08-24 08:24:00,900740544791445504,Mov. Brasil Livre,1523823530,O condenado por corrupção e lavagem de dinheiro e aspirante a ditador bolivariano Lula está passando vergonha em sua passagem pelo nordeste.pic.twitter.com/3WPSXd2VD2,[],103,791,1472,,,,[],0,0,166
2017-08-23 18:53:00,900536390378803200,Mov. Brasil Livre,1523823530,O PT que vendeu campo de petróleo para chineses agora critica uma possível venda da Eletrobras para chineses???,[],32,311,802,,,,[],0,0,111
2017-08-23 18:51:00,900536072261816321,Mov. Brasil Livre,1523823530,Deputados petistas defendendo abertamente juros baixo para empresários e juros altos para o povo. Vergonhoso.,[],30,331,616,,,,[],0,0,109
2017-08-23 18:10:00,900525654810267649,Mov. Brasil Livre,1523823530,Extrema-esquerda vive falando que o governo está a favor de empresário.  Aí chega a TLP e dizem que vão acabar com empresários. Ué???,[],3,67,194,,,,[],0,0,133
2017-08-23 18:01:00,900523488636657664,Mov. Brasil Livre,1523823530,Atenção: PT  PSOL e PCdoB estão OBSTRUINDO o fim do bolsa-empresário. CANALHAS!,[],18,221,516,,,,[],0,0,79
2017-08-23 16:40:00,900503070752354304,Mov. Brasil Livre,1523823530,Doria não pode viajar. Lula condenado pode fazer campanha. Eis a lógica petista.https://twitter.com/folha/status/900501917805273089 …,['https://twitter.com/folha/status/900501917805273089'],43,228,532,,,Doria diz que tentar impedir suas viagens é 'ditadura' e 'totalitarismo' http://folha.com.br/no1912456 ,[],53,0,133
2017-08-23 12:48:00,900444734333882368,Mov. Brasil Livre,1523823530,MEU DEUS QUE DELÍCIA  CARAhttps://twitter.com/EstadaoEconomia/status/900437628142714880 …,['https://twitter.com/EstadaoEconomia/status/900437628142714880'],19,67,244,,,"AO VIVO: Com dificuldade para fechar as contas, governo anuncia uma série de privatizações; acompanhe http://bit.ly/2xdcv15  #Estadão pic.twitter.com/Yrx80XA1O9",['#Estadão'],63,0,89
2017-08-23 07:15:00,900360908496445440,Mov. Brasil Livre,1523823530,A ala esquerdista do PSDB continua de mãos dadas ao PT. Vergonhoso.pic.twitter.com/K85VBJ7Tyg,[],35,197,318,image,https://pbs.twimg.com/media/DH65a7gXsAQ36x0.jpg,,[],0,47,93
2017-08-25 16:54:00,901231419363667968,Mov. Brasil Livre,1523823530,.@kimpkat e @mamaefalei entrevistam @jdoriajr  Assista completo em http://youtube.com/mblivre pic.twitter.com/4BW6F2Gdrt,['http://youtube.com/mblivre'],35,52,164,,,,[],28,0,120
2017-08-25 13:24:00,901178594042499072,Mov. Brasil Livre,1523823530,Junte-se ao MBL! http://plataforma.mbl.org.br  / falecom@mbl.org.brpic.twitter.com/bGrSSLsNHZ,['http://plataforma.mbl.org.br'],9,13,74,image,https://pbs.twimg.com/media/DIGg_nSW0AEmNJ4.jpg,,[],30,47,93
2017-08-25 11:49:00,901154544759042048,Mov. Brasil Livre,1523823530,Um cara chegou a ficar PRESO por 5 anos por falsa acusação de estupro. PQP.https://twitter.com/RenovaMidia/status/901149762962980865 …,['https://twitter.com/RenovaMidia/status/901149762962980865'],7,33,107,,,#INGLATERRA: Lésbica condenada a 10 anos de prisão por acusar falsamente homens de estupro https://goo.gl/trdnE4  pic.twitter.com/obEv4lvpDN,['#INGLATERRA'],59,0,134
2017-08-25 06:54:00,901080467562254336,Mov. Brasil Livre,1523823530,Kim Kataguiri desmascara mentira petista sobre venda da Eletrobras https://youtu.be/dgJOqNslLxc  via @YouTube,['https://youtu.be/dgJOqNslLxc'],3,17,42,,,,[],30,0,109
2017-08-25 06:52:00,901079829918998529,Mov. Brasil Livre,1523823530,"""Pô  Temer  vai privatizar? Mas e meus carguinhos??"" MEU DEUS",[],3,29,130,,,,[],0,0,61
2017-08-25 06:52:00,901079749681963008,Mov. Brasil Livre,1523823530,HAHAHAHAHA PQPhttps://twitter.com/g1/status/901045342774448128 …,['https://twitter.com/g1/status/901045342774448128'],14,51,152,,,"Andréia Sadi: Por cargos, políticos se queixam ao Planalto sobre privatizações https://glo.bo/2vv9UgT  #políticaG1",['#políticaG1'],50,0,64
2017-08-24 17:45:00,900881865304932352,Mov. Brasil Livre,1523823530,Vindo do Requião  é até um elogio.https://twitter.com/requiaopmdb/status/900718384362508289 …,['https://twitter.com/requiaopmdb/status/900718384362508289'],15,33,154,,,"O MBL se constitui em um grupo de bobalhões, medíocres e enlouquecidos, passíveis de internamento como medida de segurança. 
Medicação já!",[],59,0,93
2017-08-24 14:43:00,900835976037183488,Mov. Brasil Livre,1523823530,Projeto pode acabar com o bolsa-empresário  mas esquerdistas são contra. https://youtu.be/T4PjNdO-Svk  via @YouTube,['https://youtu.be/T4PjNdO-Svk'],1,27,69,,,,[],30,0,115
2017-08-24 13:20:00,900815014982025216,Mov. Brasil Livre,1523823530,O primeiro semestre de Fernando Holiday como vereador em São Paulo https://youtu.be/PyufSFNHl-s  via @YouTube,['https://youtu.be/PyufSFNHl-s'],5,5,23,,,,[],30,0,109
2017-08-24 11:42:00,900790478974701571,Mov. Brasil Livre,1523823530,"""MBL é PSDB"" ""Não tem isso de ala de esquerda do PSDB  é o partido todo""pic.twitter.com/9VLQ2chMho",[],27,29,85,image,https://pbs.twimg.com/media/DIBADniXkAIaK7z.jpg,,[],0,47,98
2017-08-24 10:17:00,900769156160729088,Mov. Brasil Livre,1523823530,"Não que o MBL seja contra vender 100% das ações  mas esse papo de vender ""a preço de banana"" é mais uma mentira petista.",[],3,5,69,,,,[],0,0,120
2017-08-24 10:17:00,900769005501284352,Mov. Brasil Livre,1523823530,Hoje  o governo tem 51% da Eletrobras. Reduzindo em 4%  perderá o controle da empresa  mas ainda terá 47% das ações com direito a voto.,[],3,9,56,,,,[],0,0,135
2017-08-23 18:17:00,900527426295521281,Mov. Brasil Livre,1523823530,Jandira Feghali é tão desonesta que dá nojo.,[],8,44,228,,,,[],0,0,44
2017-08-23 18:02:00,900523578092912641,Mov. Brasil Livre,1523823530,Querem continuar dando juros baratíssimos para grandes empresários e ditaduras enquanto cobram juros altos do povo.,[],3,28,128,,,,[],0,0,115
2017-08-23 15:14:00,900481275726835714,Mov. Brasil Livre,1523823530,MBL NEWS ao vivo com @mamaefalei e Salsichahttps://www.youtube.com/watch?v=x3e3a2eK6s8 …,['https://www.youtube.com/watch?v=x3e3a2eK6s8'],0,2,7,,,,[],45,0,88
2017-08-23 14:59:00,900477701089370117,Mov. Brasil Livre,1523823530,"Menor de 12 ANOS matou uma menina de 14 porque ""queria ver a escola de luto"". PQP.https://twitter.com/UOLNoticias/status/900476734235176961 …",['https://twitter.com/UOLNoticias/status/900476734235176961'],17,34,92,,,"Menor é detido após confessar ter matado vizinha: ""queria ver escola em luto"" http://trib.al/SfNzVYa ",[],59,0,141
2017-08-23 10:06:00,900403937764888576,Mov. Brasil Livre,1523823530,.@kimpkat e @mamaefalei entrevistam Dudu Camargo para o próximo Teste do Sofá. Em breve no http://youtube.com/mblivre pic.twitter.com/TVYq6zXw7b,['http://youtube.com/mblivre'],6,3,21,image,https://pbs.twimg.com/media/DH7ghMIXYAAF9Z2.jpg,,[],28,47,144
2017-08-23 08:30:00,900379656641277954,Mov. Brasil Livre,1523823530,Mais uma do Fachin.https://twitter.com/JotaInfo/status/900374500847517698 …,['https://twitter.com/JotaInfo/status/900374500847517698'],10,29,63,,,Fachin concorda em tirar da Lava Jato caso que apura venda de MP no Congresso para a Odebrecht. http://bit.ly/2vfvVAP ,[],56,0,75
2017-08-23 06:53:00,900355326532354051,Mov. Brasil Livre,1523823530,Gente que não tem um pingo de vergonha de apoiar ditador. https://twitter.com/MidiaNINJA/status/900128532629561344 …,['https://twitter.com/MidiaNINJA/status/900128532629561344'],9,14,57,,,,[],58,0,116
2017-08-22 18:07:00,900162668853686274,Mov. Brasil Livre,1523823530,Naturalmente  é uma ala mais esquerdista do partido irritada com a renovação liberal que o MBL está levando para a política brasileira.,[],13,13,110,,,,[],0,0,135
2017-08-22 18:05:00,900162064139915265,Mov. Brasil Livre,1523823530,Juventude do PSDB criticando o MBL. Ficamos orgulhosos em saber que  mais uma vez  estamos no caminho certo.http://www1.folha.uol.com.br/poder/2017/08/1912117-juventude-do-psdb-paulista-critica-aproximacao-entre-deputados-e-mbl.shtml …,['http://www1.folha.uol.com.br/poder/2017/08/1912117-juventude-do-psdb-paulista-critica-aproximacao-entre-deputados-e-mbl.shtml'],13,61,224,,,,[],127,0,235
2017-08-22 13:24:00,900091415211986944,Mov. Brasil Livre,1523823530,Hoje  BNDES tem acesso a juros mais baixos que todos os trabalhadores. A TLP muda isso.   PT é contra. Quer mais dinheiro barato para ricos.,[],12,124,348,,,,[],0,0,140
2017-08-22 13:19:00,900090125463453701,Mov. Brasil Livre,1523823530,"Lindbergh Farias tumultuou e conseguiu barrar o projeto de lei anti-Joesley. Vergonhoso esse Partido dos ""trabalhadores"".",[],21,147,362,,,,[],0,0,121
2017-08-22 13:17:00,900089460196610048,Mov. Brasil Livre,1523823530,.@kimpkat está em Brasília articulando e pressionado deputados pelo fim dos supersalários no funcionalismo público.pic.twitter.com/XU72Iy4k8l,[],54,268,710,,,,[],0,0,141
2017-08-22 11:23:00,900060998371078145,Mov. Brasil Livre,1523823530,Kim Kataguiri dá aula de economia para deputado petista e presidente da ... https://youtu.be/FSve44YNKnA  via @YouTube,['https://youtu.be/FSve44YNKnA'],7,26,70,,,,[],30,0,118
2017-08-22 09:26:00,900031404725207043,Mov. Brasil Livre,1523823530,.@kimpkat debate com UNE  PSOL e PCdoB sobre educaçãohttps://www.facebook.com/mblivre/videos/664539247003555/ …,['https://www.facebook.com/mblivre/videos/664539247003555/'],4,6,22,,,,[],58,0,111
2017-08-22 08:53:00,900023231310163969,Mov. Brasil Livre,1523823530,ô galera chata do car••••pic.twitter.com/C9ze6keami,[],44,79,245,image,https://pbs.twimg.com/media/DH2GUfsXUAA0VW9.jpg,,[],0,47,51
2017-08-22 06:29:00,899986763757875200,Mov. Brasil Livre,1523823530,Próximos passos: Petrobras  BB  Caixa  etchttps://twitter.com/EstadaoEconomia/status/899986457007468545 …,['https://twitter.com/EstadaoEconomia/status/899986457007468545'],27,73,251,,,AO VIVO: Governo anuncia privatização da Eletrobrás http://bit.ly/2v2axmT  pic.twitter.com/rnv30jL6Ki,[],63,0,105
2017-08-22 06:28:00,899986608044347392,Mov. Brasil Livre,1523823530,AEEEHOOOOOOOhttps://twitter.com/EstadaoEconomia/status/899986457007468545 …,['https://twitter.com/EstadaoEconomia/status/899986457007468545'],5,28,105,,,AO VIVO: Governo anuncia privatização da Eletrobrás http://bit.ly/2v2axmT  pic.twitter.com/rnv30jL6Ki,[],63,0,75
2017-08-21 16:00:00,899768213193490435,Mov. Brasil Livre,1523823530,Aeho!pic.twitter.com/1a2ASjiBOP,[],9,80,231,image,https://pbs.twimg.com/media/DHyeY7PXkAEDjcw.jpg,,[],0,47,31
2017-08-21 13:36:00,899732039242579968,Mov. Brasil Livre,1523823530,Holiday elogia empregos dados a moradores de rua e deixa esquerda enfurecida https://youtu.be/9u4ko1gf0YI  via @YouTube,['https://youtu.be/9u4ko1gf0YI'],3,23,57,,,,[],30,0,119
2017-08-21 13:12:00,899725988862537728,Mov. Brasil Livre,1523823530,O jeitinho STF de sempre. Que vergonha.pic.twitter.com/0tioNfRab0,[],21,119,233,image,https://pbs.twimg.com/media/DHx39ogXkAkiH6J.jpg,,[],0,47,65
2017-08-21 11:40:00,899702867799535617,Mov. Brasil Livre,1523823530,Urgente! Leia:  http://g1.globo.com/politica/noticia/pgr-denuncia-romero-juca-na-operacao-zelotes.ghtml …pic.twitter.com/sCSHrWN2iE,['http://g1.globo.com/politica/noticia/pgr-denuncia-romero-juca-na-operacao-zelotes.ghtml'],5,44,103,image,https://pbs.twimg.com/media/DHxi5_pXsAYoSOs.jpg,,[],89,47,131
2017-08-21 09:12:00,899665483271733248,Mov. Brasil Livre,1523823530,Mas Lula não tinha resolvido????https://twitter.com/folha/status/899612047201226753 …,['https://twitter.com/folha/status/899612047201226753'],22,122,213,,,"Na conta do FMI, dívida pública do Brasil já destoa entre emergentes. http://bit.ly/2fYHAkQ  pic.twitter.com/sGNF8r5MC0",[],53,0,85
2017-08-21 08:19:00,899652292823076864,Mov. Brasil Livre,1523823530,Boa @FernandoHoliday !  Via coluna da @monicabergamopic.twitter.com/m8gWKFM7jm,[],22,38,171,image,https://pbs.twimg.com/media/DHw07teXsAA4Gaz.jpg,,[],0,47,78
2017-08-21 07:08:00,899634369756844034,Mov. Brasil Livre,1523823530,Valeu  GloboNews! Ótimas informações!pic.twitter.com/5oiLpt0zq3,[],29,207,426,image,https://pbs.twimg.com/media/DHwkoqkXYAIBCFe.jpg,,[],0,47,63
2017-08-21 06:41:00,899627412845203456,Mov. Brasil Livre,1523823530,Que papel ridículo da @VEJA pqp https://twitter.com/estadohiramico/status/899624771369017344 …,['https://twitter.com/estadohiramico/status/899624771369017344'],8,39,144,,,,[],62,0,94
2017-08-18 17:22:00,898701550205390849,Mov. Brasil Livre,1523823530,Depois ela é contra a reforma da previdência e a militância acha louvável. http://veja.abril.com.br/politica/investigacao-confirma-que-aposentadoria-de-dilma-foi-irregular/ …pic.twitter.com/0nz2S6UueN,['http://veja.abril.com.br/politica/investigacao-confirma-que-aposentadoria-de-dilma-foi-irregular/'],17,159,280,image,https://pbs.twimg.com/media/DHjULtMXYAIVKnx.jpg,,[],99,47,200
2017-08-18 17:06:00,898697757807984640,Mov. Brasil Livre,1523823530,Nazismo e comunismo são dois lados da mesma moeda totalitária que não pode chegar ao poder.pic.twitter.com/Ki6w9FGxXd,[],72,858,1462,,,,[],0,0,117
2017-09-01 07:50:00,903631082070962177,Mov. Brasil Livre,1523823530,"Será que candidatos a vaga em supermercado estavam ""ostentando""?? Pqp.https://twitter.com/folha/status/903629025888931840 …",['https://twitter.com/folha/status/903629025888931840'],8,67,249,,,"Com fuzil, criminosos roubam candidatos em fila de emprego no Rio http://folha.com.br/no1914935 ",[],53,0,123
2017-08-31 13:43:00,903357583796432896,Mov. Brasil Livre,1523823530,Ao menos essa você falou a verdade.pic.twitter.com/NWVojO8lbV,[],13,90,254,image,https://pbs.twimg.com/media/DIle521WsAAMRRI.jpg,,[],0,47,61
2017-08-31 10:15:00,903305194427084800,Mov. Brasil Livre,1523823530,Parabéns a todos pela pressão!  http://www.metropoles.com/distrito-federal/apos-repercussao-negativa-tcdf-revoga-retroativo-do-auxilio-moradia …pic.twitter.com/LXoXxRdPkG,['http://www.metropoles.com/distrito-federal/apos-repercussao-negativa-tcdf-revoga-retroativo-do-auxilio-moradia'],7,111,287,image,https://pbs.twimg.com/media/DIkvND9W0AARjw2.jpg,,[],112,47,170
2017-08-31 08:52:00,903284458622767104,Mov. Brasil Livre,1523823530,Isso é livre mercado.  Uma pena que certas deputadas de certos partidos tenham votado contra esses aplicativos  mas fazer o que  né?https://twitter.com/Estadao/status/902937963323047936 …,['https://twitter.com/Estadao/status/902937963323047936'],0,51,155,,,Primeiro aplicativo de transporte só para mulheres de São Paulo já registra mais de 50 mil downloads http://bit.ly/2iIUjJD  pic.twitter.com/OrWNexjZq3,[],55,0,187
2017-08-30 12:19:00,902974088397938688,Mov. Brasil Livre,1523823530,Alguém entende?pic.twitter.com/EuMhAzvgCs,[],29,141,445,image,https://pbs.twimg.com/media/DIgCH4HXgAERzkj.jpg,,[],0,47,41
2017-08-30 11:51:00,902966904217796612,Mov. Brasil Livre,1523823530,Sindicato de professores fingindo que faz oposição quando governador petista faz cagada com a educação. Triste.pic.twitter.com/cmfE1BOM9u,[],34,203,294,image,https://pbs.twimg.com/media/DIf7g6kXUAEcbhe.jpg,,[],0,47,137
